timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
4974819,-0.02,-0.06,0.94,2.26,3.54,5.74,916.21,21.9,
4974858,-0.02,-0.06,0.94,2.5,3.48,5.74,916.18,21.9,
4974896,-0.02,-0.06,0.97,2.5,3.36,5.92,916.16,21.9,
4974934,-0.01,-0.07,0.96,2.44,3.85,5.8,916.18,21.89,
4974973,-0.02,-0.07,0.95,2.5,3.05,5.74,916.18,21.92,
4975011,-0.02,-0.07,0.96,2.44,2.75,5.62,916.23,21.9,
4975049,-0.01,-0.07,0.94,2.38,3.3,5.55,916.21,21.91,
4975087,0.01,-0.06,0.97,2.08,3.23,5.49,916.2,21.91,
4975137,0.01,-0.06,1.0,2.26,2.75,5.62,916.19,21.89,
4975176,0.0,-0.07,1.0,2.26,2.2,5.37,916.22,21.9,
4975214,-0.0,-0.07,1.02,2.08,2.08,5.19,916.19,21.9,
4975252,0.0,-0.07,1.04,2.26,1.4,5.19,916.2,21.9,
4975290,-0.0,-0.06,1.01,1.95,1.28,5.0,916.18,21.9,
4975329,0.01,-0.06,1.02,2.01,0.79,4.82,916.19,21.92,
4975367,0.01,-0.06,1.01,1.89,1.34,4.46,916.19,21.9,
4975405,-0.0,-0.07,0.97,1.89,1.16,4.46,916.15,21.91,
4975444,0.0,-0.06,0.99,2.08,1.22,4.52,916.11,21.9,
4975482,0.02,-0.06,1.0,2.14,1.53,4.15,916.11,21.9,
4975558,0.01,-0.06,0.98,2.26,0.73,3.6,916.15,21.87,
4975596,0.01,-0.07,0.97,2.14,1.46,3.36,916.18,21.91,
4975635,0.01,-0.06,0.94,2.2,1.28,3.17,916.11,21.89,
4975725,0.0,-0.07,0.9,2.2,1.83,2.81,916.1,21.85,
4975763,0.0,-0.06,0.95,2.38,1.77,2.38,916.13,21.86,
4975801,-0.0,-0.06,0.91,2.32,2.56,2.26,916.16,21.87,
4975839,-0.0,-0.06,0.94,2.2,2.14,2.14,916.1,21.87,
4975878,0.0,-0.06,0.93,2.14,2.93,2.01,916.06,21.89,
4975916,0.0,-0.06,0.9,2.26,3.11,1.71,916.1,21.89,
