timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
3390285,-0.03,-0.03,1.13,3.48,0.98,0.67,951.7,32.78
3390323,-0.05,-0.03,1.13,3.42,0.79,0.85,951.72,32.78
3390361,-0.02,-0.04,1.09,2.99,0.85,0.85,951.72,32.8
3390399,-0.02,-0.04,1.09,2.93,0.73,0.79,951.7,32.8
3390437,-0.03,-0.04,1.04,2.93,2.5,0.79,951.66,32.78
3390475,-0.02,-0.03,1.05,2.93,2.38,0.73,951.71,32.79
3390525,-0.04,-0.04,1.05,2.56,3.72,0.55,951.69,32.78
3390563,-0.05,-0.03,1.05,2.2,5.49,0.61,951.66,32.77
3390602,-0.05,-0.03,1.06,2.38,7.26,0.31,951.71,32.78
3390640,-0.03,-0.04,1.09,1.77,8.42,0.55,951.74,32.77
3390678,-0.03,-0.04,1.12,2.38,8.12,0.43,951.77,32.78
3390716,-0.04,-0.03,1.15,2.75,7.2,0.67,951.71,32.79
3390754,-0.02,-0.04,1.11,2.56,7.57,0.85,951.66,32.78
3390792,0.0,-0.01,1.19,2.62,5.8,0.79,951.64,32.78
3390830,-0.02,-0.03,1.16,1.95,6.1,1.16,951.63,32.79
3390869,-0.02,-0.03,1.16,1.34,3.97,1.34,951.63,32.79
3390918,-0.02,-0.03,1.19,1.59,4.64,1.1,951.65,32.78
3390956,0.0,-0.03,1.21,1.95,2.56,0.98,951.66,32.77
